X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,CLASS,TOTACRE,TYPE,DEVELOP,MNGTAGCY,LAT,LON,POINT_X,POINT_Y,SOURCEGLOBALID,SOURCECREATIONDATE,SOURCECREATOR,SOURCEEDITDATE,SOURCEEDITOR,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID
-8937751.9067,2976050.3176,174,0531190000050,220,Miami Springs Golf and Country Club,650 Curtiss Pkwy,Miami Springs,33166,305-805-5180, ,Special Activity - Golf,174.93519403937,Area-Wide,Fully Developed,Miami Springs,25.8139,-80.2892,890003.154379331,538683.609682404,86300FF5-D3FF-4651-9C36-B70E2C361EB4,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:14+00,PROSM,2024/03/05 07:28:00+00,18b1a2d6-3172-4be5-9f13-6175bc97687e
-8935838.8931,2975852.6705,175,0531200000350,312052,Charles B Stafford Park,489 East Dr,Miami Springs,33166,305-805-5075, ,Community Park,12,Local,Fully Developed,Miami Springs,25.8123,-80.27201,895659.89109733,538133.584207654,55A4E5C2-EB43-4B9D-A83E-0AAA711365C8,2021/10/21 15:23:25+00,MiamiSpringsPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/03/05 07:28:24+00,d5f5c437-2c92-48e9-abab-c700fe824050
-8924477.7684,2990607.4016,176,0722080060390,220950,Snake Creek Linear Park,S Glades Dr / NE 15th Ave,North Miami Beach,33162,305-948-2957, ,Greenway,6,Area-Wide,Fully Developed,North Miami Beach,25.93156,-80.16995,928962.077117495,581679.89245607,EC21BB75-F803-4CC2-B1F3-AA4C31411FAF,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:22+00,66232afe-c92c-4954-8826-ff3f760450ff
-8935712.1373,2990954.364,177,3421080103520,210801,A. J. King Park,4230 NW 178th St,Miami Gardens,33055,305-622-8080, ,Community/Neighborhood,6,Local,Fully Developed,Miami Gardens,25.93436,-80.27087,895788.108360577,582501.324212156,C771B327-D386-434B-B39A-E570E5947654,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:48+00,604768b5-6681-4597-8353-75445b4f3331
-8935773.6836,2977745.9589,178,0431170000060,311750,Benny Babcock Park & Pool,651 E 4th Ave,Hialeah,33010,395-883-8025,Kenneth Soler,Neighborhood Park,18,Local,Fully Developed,Hialeah,25.82761,-80.27143,895821.786770914,543699.213824406,D864A1F6-DDE9-4F9D-9363-0F85F26BF07D,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:44+00,f2c51168-6969-4c8c-bbe5-f8d7fa946b7c
-8959633.0762,2930911.6257,179,1678240090150,782451,Community Center,616 W Palm Dr,Florida City,33034,305-247-8221, ,Community/Neighborhood,2,Local,Fully Developed,Florida City,25.44831,-80.48575,825854.548424829,405511.720842987,52815FBF-DA19-48A2-B534-4C5D699AB4FF,2021/10/21 15:23:25+00,FloridaCityPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:47+00,22c03dc3-0227-41c9-97a2-4bfae22a66d2
-8939364.3412,2986781.631,180,3220240032750,202403,ML Tax Dist.- (p-04),6434 Lake Patricia Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90065,-80.30367,885070.811225664,570188.596869156,AEB88343-3575-441E-A4A7-96C63EF80E12,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:43+00,PROSM,2024/03/05 07:28:46+00,2b68c1be-9b74-4fc8-8ad8-33b1b70898d6
-8919215.1401,2989878.2857,181,3122140080200, ,Intracoastal Park,16100  Collins Ave,Sunny Isles Beach,33160,305-792-1706,,Mini-Park - Linear Park ,2.44978050929,Local,Open Space,Sunny Isles Beach,25.92567,-80.12267,944513.949885078,579640.082231238,E8DF2541-8A00-48F0-9098-DFA4F4129D57,2021/10/21 15:23:25+00,SunnyIslesBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:39+00,PROSM,2024/03/05 07:28:40+00,fb90731a-4fd6-46e6-a1da-35f08b6b882d
-8939671.9639,2987784.7859,182,3220240140870,202417,ML Tax Dist.- (p-46),15088 SW 154th St,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90875,-80.30644,884146.779609162,573130.06211482,97728C62-6DFE-43A9-8322-9FE28535F7B5,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:42+00,PROSM,2024/03/05 07:28:45+00,29cbab85-fe83-4f48-acc8-d72e5c293c45
-8919096.8765,2980028.1785,183,0232110070730,321152,Brittany Bay Park,6444 Indian Creek Dr,Miami Beach,33141,305-673-7730,305-673-7730,Community/Neighborhood,3,Local,Undeveloped,Miami Beach,25.84606,-80.12161,945056.815597247,550707.193246737,08DE3409-A35D-4FA2-A3A4-AF9DFAC44F03,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:35+00,PROSM,2024/03/05 07:28:35+00,99e07017-89ca-45c1-9434-d389564fa21e
-8919885.149,2981213.7744,184, ,321053,Normandy Isle Monument,71St St / Bay Dr,Miami Beach,33141,305-673-7730,305-993-2021,Mini Park,0,Local,Fully Developed,Miami Beach,25.85565,-80.1287,942704.70940908,554175.453698657,E91F125C-D059-4927-AD58-0652A7C23840,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:48+00,8fb9a271-5184-4530-af29-733b9b10c415
-8933282.3024,2992313.6179,185,3421040010390,210400,Brentwood Pool,18800 NW 28th Pl,Miami Gardens,33056,305-622-8080, ,Community/Neighborhood,4,Local,Fully Developed,Miami Gardens,25.94534,-80.24904,902938.847667996,586532.854862988,B7D3B560-2074-4D74-8B9A-D05BD480CC1C,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:13+00,PROSM,2024/03/05 07:27:57+00,6b30df05-e3d7-41fc-9b25-b398388cfe9c
-8931325.6701,2988153.6512,186,0821220031680,212252,Washington Tot-Lot - Opa Locka,James St / Washington Ave,Opa Locka,33054,305-953-3042, ,Mini Park,0,Local,Undeveloped,Opa Locka,25.91174,-80.23146,908786.559397746,574350.795237653,9C6136D2-49AC-4542-B5A3-5E9F9A6260E3,2021/10/21 15:23:25+00,OpaLockaPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:37+00,PROSM,2024/03/05 07:28:37+00,781dd806-fb7d-48fe-a3c9-228cb58ee17f
-8934333.5956,2967652.5086,187,0341170055380,ITD52,Fred B. Hartnett Ponce Circle Park,"2810 PONCE DE LEON BLVD, CORAL GABLES, FL, 33134",Coral Gables,33134,305-984-8443,305-460-5620,Neighborhood Park,1.36,Local,Undeveloped,Coral Gables,25.74597,-80.25849,899979.498389359,514033.5308697,A95ED8EB-492B-43FE-95B5-4F92B8BCFD5A,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/23 17:35:22+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:10+00,PROSM,2024/05/29 07:42:52+00,fe2949b1-af3d-404b-a992-b0f2c398c605
-8922040.0772,2979977.8748,188,2332090140200,ETSD44,Galleon Street Tot Lot - Town park,1851 Galleon St,North Bay Village,33141,305-756-7171,,Mini-Park-Tot Lots,0.31853646778,Local,Undeveloped,North Bay Village,25.84566,-80.14805,936361.902868997,550502.126071571,E4963420-1361-4C70-8188-B09E31B1685E,2021/10/21 15:23:25+00,NorthBayVillagePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:01+00,PROSM,2024/03/05 07:27:39+00,a12b4594-bbcb-47a5-9050-4d05e9be3fe3
-8934498.7658,2963375.4914,189,0141290000150,412953,Merrie Christmas Park,4355 SW 42nd Ave,Miami,33133,305-960-2946, ,Community/Neighborhood,5,Local,Fully Developed,Miami,25.71136,-80.25997,899826.400480829,501466.261873156,1BEE5469-BE20-43D3-91FD-DD54551D15AD,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:22+00,PROSM,2024/03/05 07:28:12+00,da22a0a1-eb54-416e-8833-003b0c1776b6
-8936197.0623,2976825.5562,190,0431190010620,311953,Ken Mattingly Park,Circle Dr & Pen Na Na Dr,Hialeah,33010,305-687-2650,Kenneth Soler,Mini Park,2,Local,Fully Developed,Hialeah,25.82017,-80.27522,894585.626513578,540987.235324487,E44AA9EB-25AD-44E2-AB1B-124BE59EEFA3,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:37+00,PROSM,2024/03/05 07:28:38+00,cc5e6a7b-d88c-4de4-b7bd-2a9b53e73d59
-8940662.0653,2989591.043,191,3220140101450,201408,ML Tax Dist.- (p-51),6970 Loch Ness Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,1,Local,Undeveloped,Miami Lakes,25.92335,-80.31533,881195.378359746,578419.188347571,81A04599-3791-4FD1-B140-47379D81A083,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:37+00,PROSM,2024/03/05 07:28:38+00,14620637-09b2-4a3e-bb04-0aa2aea5a413
-8941224.0759,2946703.3763,192,3660100101020,601000,Saga Bay Park,8000 SW 205th St,Cutler Bay,33189,305-238-4166, ,Community/Neighborhood,5,Local,Fully Developed,Cutler Bay,25.57634,-80.32038,880185.973226327,452287.202094987,940C37E5-6D19-4B79-AD9F-54DD6B1EE127,2021/10/21 15:23:25+00,CutlerBayPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:32+00,c83e3109-570a-4d87-a612-bd7b0b80a22b
-8919736.5612,2985030.5488,193,1422350072610,222650,96th Street Park & Surfside Park,9572 Bay Dr,Surfside,33154,305-861-4863, ,Community/Neighborhood,0.98935731062,Local,Fully Developed,Surfside,25.8865,-80.12736,943069.158811413,565391.723588906,ED19602A-C83D-4ACD-800F-7897FA81EBD3,2021/10/21 15:23:25+00,SurfsidePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:26+00,PROSM,2024/03/05 07:28:18+00,e2bf61b1-39cd-46cc-81e6-a33217cda189
-8935964.9409,2967694.0126,194,,,Lamar Louise Curry Park,"2665 DE SOTO BLVD, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.14,Local,Open Space,Coral Gables,25.74631,-80.27314,895432.622876486,514299.312158293,BDD49844-3CCB-46E4-863E-F7EE49558407,2023/08/25 16:56:44+00,CoralGablesPark,2024/05/23 17:40:46+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:46+00,PROSM,2024/05/29 07:42:52+00,1dc1acf7-c068-4255-9da7-c1d1626d3482
-8940506.137,2988248.4677,195,3220230210850,202331,ML Tax Dist.- (p-63),15250 E Loch Isle Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.9125,-80.31393,881676.402332079,574478.874377824,B45FC5A7-B06A-45ED-B151-BAEDC914C197,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/03/05 07:28:30+00,ef594c3f-b832-4b40-a215-ec35f400d7dd
-8931224.435,2973086.0964,196,0131340740020,ITD12,Allapattah Mini Park,2175 NW N River Dr,Miami,33125,305-960-3009, ,Mini Park,0.2,Local,Fully Developed,Miami,25.78993,-80.23055,909344.761037245,530078.628204741,DDC1DFE9-15BF-48B1-90A2-3B550219D9AF,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:56+00,3c2934ea-68cb-4817-bf41-a33373eaf541
-8924075.0152,2966793.1667,197,3042170000100, ,MAST Academy Field,3979 Rickenbacker Cswy,Village Of Key Biscayne,33149,305-365-8900,,Community/Neighborhood,11.13109526263,Local,Fully Developed,Village Of Key Biscayne,25.73902,-80.16633,930594.962959331,511702.911347322,A96EBE5B-35A3-4D44-B5E8-D667510D698E,2021/10/21 15:23:25+00,VillageofKeyBiscaynePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:33+00,46bb4287-caff-4300-91b6-e83d015b883a
-8919973.4459,2984551.5577,198,1322270013010, ,92nd Street Park,92nd St & E Bay Harbor Dr,Bay Harbor Islands,33154,305-866-6241,,Community/Neighborhood,0.68575518664,Local,Fully Developed,Bay Harbor Islands,25.88263,-80.12948,942378.839325912,563980.000034407,4819ECF4-8FA7-4B21-8B5C-222A6680B0D9,2021/10/21 15:23:25+00,BayHarborIslandsPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:36+00,PROSM,2024/03/05 07:28:37+00,1bf982e4-082b-4a0f-81cb-c04016d28e44
-8924717.497,2989546.1431,199,0722170060490,ITD20,Unnamed Park North Miami Beach,NE 160th St & Miami Dr,North Miami Beach,33162,305-948-2957, ,Community/Neighborhood,0,Local,Undeveloped,North Miami Beach,25.92299,-80.1721,928273.988270577,578559.010902576,5D5D5BD1-A287-436D-BB1A-34AEBE0E931C,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:19+00,PROSM,2024/03/05 07:28:08+00,c2126ee7-9b1f-4603-858a-bafe8eacb39c
-8940141.179,2987706.6992,200,3220230032640,202301,ML Tax Dist.- (p-15),14810 Palmetto Palm Ave,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90812,-80.31065,882762.427390996,572893.421511993,CE5A7A0F-9D18-4CB1-BC00-0EA2DF2634C3,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:37+00,PROSM,2024/03/05 07:28:38+00,ce7793fc-53f7-4465-9c85-4b0edc1ef9ea
-8926380.1143,2972427.3443,201,0141370390010,323151,Bicentennial Park,1095 Biscayne Blvd,Miami,33132,305-960-2946, ,Special Activity Park,34,Local,Fully Developed,Miami,25.7846,-80.18703,923676.150353413,528227.976722322,61F1E017-0F4B-4F83-A8F8-CB32E07A160D,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:35+00,PROSM,2024/03/05 07:28:35+00,4b4db471-9b2d-41d3-a762-c1c3feb6528e
-8922566.0024,2972512.5431,202,0232330000010,323352,Flagler Memorial Monument,1 Flagler Memorial Island,Miami Beach,33139,305-673-7730, ,Special Activity Park,4,Area-Wide,Fully Developed,Miami Beach,25.78529,-80.15277,934949.327610161,528549.521354823,D2D4A677-72D8-45DB-A742-8D8091D4BEED,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:18+00,PROSM,2024/03/05 07:28:06+00,aa2ded58-e08e-41e1-a990-4b10b7c3f21a
-8936688.9755,2965055.5981,203,0341190060841,425,Carlos S. Kakouris Park,"4935 CAMPO SANO CT, CORAL GABLES, 33146",Coral Gables,33146,305-460-5620,Fabian Rodriguez,Neighborhood Park,0.32,Local,Fully Development,Coral Gables,25.72496,-80.27964,893181.821779065,506312.306480143,DF1C8AA1-DE93-4BFD-9C45-08776E0A070C,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/23 17:26:08+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/05/29 07:42:51+00,2688f75b-5d3a-4a46-8871-18837c701923
-8924430.0628,2990264.3937,204,0722170030010,220851,Harry Cohen Complex / Challenger Park,16501 NE 16th Ave,North Miami Beach,33162,305-948-2957, ,Community/Neighborhood,3,Local,Fully Developed,North Miami Beach,25.92879,-80.16953,929109.30845033,580673.560807325,42B973EE-790E-4908-978B-BC779E358858,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:06+00,PROSM,2024/03/05 07:27:47+00,cb9199d3-442a-4ea1-a233-ab13eb670ead
-8926288.0788,2971299.0222,205,0101000000520,420651,Bayfront Park,401 Biscayne Blvd,Miami,33132,305-960-2946, ,Special Activity Park,29,Area-Wide,Fully Developed,Miami,25.77547,-80.18621,923968.706854913,524912.265177906,2366CAF7-D5BE-40A2-B6C6-448371A4BAEB,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:30+00,PROSM,2024/03/05 07:28:25+00,09a7ecee-9da1-47bc-b1de-2dc2654bd201
-8942889.302,2987755.907,206,3220220101200,202216,ML Tax Dist.- (p-79),Rednock Ln / Balgowan Rd,Miami Lakes,33016,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90852,-80.33534,874646.659829911,572996.043025903,A2A52295-F899-4FEC-9C7F-06F80B1E71D5,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:32+00,99aa6c51-b1ad-4ca1-a343-9fe7234fb98b
-8940287.4382,2987503.642,207,3220230032650,202302,ML Tax Dist.- (p-16),14620 Palmetto Palm Ave,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90648,-80.31197,882333.661516245,572294.784913987,670431D0-9FE0-4387-9F31-D86442518271,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:19+00,PROSM,2024/03/05 07:28:08+00,040f07b4-298b-4d2d-aade-07d529a8d394
-8919487.286,2984433.2342,208,1422350061710, ,Paws Up Dog Park,93rd St And Byron Ave,Surfside,33154,305-861-4863,,Mini-Park - Dog Park,0.09764550886,Local,Gate Green Space,Surfside,25.88167,-80.12512,943817.106134411,563641.956091076,3884AA62-2100-49D8-BF2C-8537C51CD818,2021/10/21 15:23:25+00,SurfsidePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:15+00,PROSM,2024/03/05 07:28:02+00,c25f8071-6d59-4a32-8598-a7fee1393df7
-8919783.6847,2981906.1352,209,0232020020300,320253,Biscayne Elementary Park,800 77th St,Miami Beach,33141,305-673-7730, ,Mini Park,2,Local,Fully Developed,Miami Beach,25.86124,-80.12778,942990.960476995,556211.753103741,6D52B1E6-B82F-4A24-80CB-D8D94F31CDD7,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:22+00,9fc7d1a5-244b-4337-95f7-de69e08e3a4b
-8923373.082,2990258.9821,210, ,221652,NMB Passive Park on Canal,16675 NE 20th Ave,North Miami Beach,33162,305-948-2957, ,Mini Park,0,Local,Fully Developed,North Miami Beach,25.92875,-80.16002,932230.134885829,580677.562767826,9336134D-C42B-44D9-B5F3-54AB88B8295C,2021/10/21 15:23:25+00,NorthMiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:47+00,29313dc9-2a00-453a-9c03-f38c256669b8
-8919886.2624,2974876.9834,211,0232260020630,322750,Fairgreen Park,300 28th St,Miami Beach,33140,305-673-7730, ,Mini Park,1,Local,Fully Developed,Miami Beach,25.80441,-80.1287,942824.823013995,535552.128084488,23AAEF56-42E4-47F2-A3BB-9A5BA87C8AB1,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:00+00,PROSM,2024/03/05 07:27:37+00,c4d0ff7c-9570-417f-a611-eb08210a4f59
-8927373.2223,2969221.8106,212,0141390110010,411250,Simpson Park,55 SW 17th Rd,Miami,33129,305-859-2867,,Nature,8,Area-Wide,Fully Developed,Miami,25.75867,-80.19596,920797.972710829,518784.689834654,6C2F8C52-4AF1-4381-AEA4-1342EC189799,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:34+00,7ea64d10-17f4-454e-a916-e32459728c56
-8929937.2392,2976768.3647,213,0131230160020,312354,Charles Hadley (Manor) Park,1300 NW 50th St,Miami,33142,305-960-4630,HARRY REESE,Community/Neighborhood,28,Local,Fully Developed,Miami,25.81971,-80.219,913085.371338163,540925.022850491,9563FB37-17C5-493E-81DD-B238ABD04C83,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/03/05 07:28:24+00,a3653cac-bec9-47f8-aeff-79a99bb34900
-8923729.1783,2960598.6205,214,2452040020092,ITD49,Lake Park,695 Ocean Dr,Village Of Key Biscayne,33149,305-365-8900, ,Community/Neighborhood,0.9,Local,Open Space,Village Of Key Biscayne,25.68888,-80.16322,931733.15064358,493486.698107906,291BFC8F-020B-4089-91AA-3A7499C0F19B,2021/10/21 15:23:25+00,KeyBiscaynePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:03+00,PROSM,2024/03/05 07:27:43+00,19f7c49e-7b41-404d-9f42-87d7a0ba7a03
-8940295.9847,2988559.2294,215,3220140220030,201410,ML Tax Dist.- (p-74 East) Meadow Walk,15690 Bull Run Rd,Miami Lakes,33014,305-698-9308, ,Mini-Park-Open Space,2.25421847407,Local,Open Space,Miami Lakes,25.91501,-80.31204,882292.157662246,575394.767559156,42C75FBE-90E7-49A0-A4FD-7B1DC825F478,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:48+00,24e80d82-46e0-4d7f-a932-0d17448d51b5
-8940523.1969,2987493.4035,216,3220230032660,202303,ML Tax Dist.- (p-17),6976 Maple Ter,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.9064,-80.31408,881637.627475247,572261.067789823,9D04A6EA-03A5-4951-9C1D-C743FF534E62,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:31+00,PROSM,2024/03/05 07:28:28+00,31aa8c29-55de-4743-8ed4-8a26bed707d8
-8932349.3499,2965156.7747,217,0141210610010,412154,Peacock / K. Myers Park,2820 Mcfarland Rd,Miami,33133,305-443-2604, ,Community/Neighborhood,9,Local,Fully Developed,Miami,25.72577,-80.24067,906153.913088247,506742.147974908,654BA82B-3B1E-47B4-BFA9-4B1CB462B67C,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:30+00,PROSM,2024/03/05 07:28:26+00,21c32d5a-7ecf-4873-bd11-860dd700232c
-8934114.5475,2965792.2429,218,0341200280010, ,Nat Winokur Park,105 S Dixie Hwy,Coral Gables,33133,305-446-6800,,Community/Neighborhood,0.39733160022,Local,Fully Development,Coral Gables,25.73092,-80.25652,900808.791560661,508661.135934822,EC89ED26-2FA0-4C15-BD08-E8B4B7D230AB,2021/10/21 15:23:25+00,CoralGablesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:23+00,PROSM,2024/03/05 07:28:14+00,e6976f42-601a-46e2-8133-4becc573612d
-8940539.8702,2985379.8944,219,0420260010726,202650,Timothy H. Artman Park,1550 W 76th St,Hialeah,33014,305-687-2650,William sanchez,Greenway Park,7,Local,Fully Developed,Hialeah,25.88932,-80.31423,881620.845028497,566053.05920849,8B0D324F-9091-4DA0-8A0E-D825654F3E71,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:31+00,PROSM,2024/03/05 07:28:28+00,cc762b3d-130e-45e6-b03e-b26c6b16a431
-8939763.0289,2989464.9513,220,3220130042430,201302,ML Tax Dist.- (p-56),16331 Ravenwood Pl,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.92233,-80.30725,883851.796603329,578062.860976242,47EF3B9C-3951-49BC-9CBD-2171ED599C8B,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:31+00,PROSM,2024/03/05 07:28:28+00,712641ba-880e-4538-a11d-4984c734232d
-8920944.6235,2992383.6359,221,2822030610010,220351,Veterans Park - Aventura,18375 NE 31st Ave,Aventura,33160,305-466-0183, ,Community/Neighborhood,2.01926331083,Local,Fully Developed,Aventura,25.94591,-80.13821,939359.107832577,586962.715551823,F622E8FD-2256-4E3C-8547-8443CB902E0F,2021/10/21 15:23:25+00,AventuraPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:23+00,PROSM,2024/03/05 07:28:13+00,ba7a1604-4fe0-4336-96e7-60eccaa8cfec
-8936436.6286,2968337.4083,222,,,Boy Scouts House - Troop 7,"1107 S GREENWAY DR, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabian Rodriguez,Specialized,56,Local,Development,Coral Gables,25.75151,-80.27738,893997.998121158,515924.436710135,E0C2A2F8-37A3-4A98-8F0C-1D90FA09C1A5,2023/08/25 16:02:58+00,CoralGablesPark,2024/05/23 17:22:46+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:45+00,PROSM,2024/05/29 07:42:51+00,a8f1389f-703d-46ca-970d-444a50b79b27
-8933471.1383,2965760.0252,223,0141210630010,412157,Elizabeth Virrick Park,3255 Plaza St,Miami,33133,305-461-7213,WESLEY CARROLL,Community/Neighborhood,5,Local,Fully Developed,Miami,25.73065,-80.25073,902826.155964244,508497.555881403,531F6576-8287-4FEB-A074-889810F6A2F8,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/03/05 07:28:21+00,1bf65d4c-3522-40ca-a37c-a08cc293c322
